date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2016-04-06,3,-10,0.0,13.0,2,0,04:54 AM,05:29 PM,05:18 AM,06:16 PM,-3,-4,-1,-4,17,36,84,0.0,1025,3,10,220,10,"boston,ma"
2016-04-07,13,4,0.0,8.1,3,0,05:31 AM,06:44 PM,05:16 AM,06:17 PM,9,7,10,7,35,92,95,15.6,1005,13,7,181,20,"boston,ma"
2016-04-08,10,2,0.0,10.7,2,3,06:11 AM,07:59 PM,05:14 AM,06:18 PM,3,4,7,4,23,60,75,0.8,1001,10,9,238,16,"boston,ma"
2016-04-09,8,-1,0.0,12.0,2,11,06:53 AM,09:11 PM,05:13 AM,06:19 PM,-3,3,4,3,11,51,60,0.0,1008,8,10,208,8,"boston,ma"
2016-04-10,8,-1,0.0,13.1,2,19,07:40 AM,10:19 PM,05:11 AM,06:21 PM,-8,0,3,0,17,19,47,0.0,1022,8,10,281,12,"boston,ma"
2016-04-11,15,3,0.0,12.0,3,26,08:30 AM,11:21 PM,05:09 AM,06:22 PM,2,7,9,7,28,66,63,0.0,1022,15,10,199,20,"boston,ma"
2016-04-12,14,8,0.0,10.7,3,34,09:25 AM,No moonset,05:08 AM,06:23 PM,8,9,11,9,29,81,83,4.4,1016,14,10,223,18,"boston,ma"
2016-04-13,12,5,0.0,12.0,2,41,10:23 AM,12:16 AM,05:06 AM,06:24 PM,3,7,9,7,20,61,67,1.4,1018,12,10,238,13,"boston,ma"
2016-04-14,14,6,0.0,13.2,4,49,11:22 AM,01:04 AM,05:04 AM,06:25 PM,3,9,10,9,20,32,62,0.0,1019,14,10,240,13,"boston,ma"
2016-04-15,12,6,0.0,12.0,3,56,12:21 PM,01:45 AM,05:03 AM,06:26 PM,3,7,9,7,23,60,68,1.0,1022,12,10,172,16,"boston,ma"
2016-04-16,13,5,0.0,12.0,3,64,01:21 PM,02:21 AM,05:01 AM,06:27 PM,4,7,10,7,24,61,71,3.9,1021,13,9,167,16,"boston,ma"
2016-04-17,14,8,0.0,12.1,3,71,02:19 PM,02:54 AM,04:59 AM,06:28 PM,4,9,11,9,21,58,66,1.9,1016,14,10,202,14,"boston,ma"
2016-04-18,12,5,0.0,12.1,2,79,03:17 PM,03:24 AM,04:58 AM,06:30 PM,3,7,9,7,17,60,66,0.2,1018,12,10,176,12,"boston,ma"
2016-04-19,13,6,0.0,12.1,3,87,04:14 PM,03:53 AM,04:56 AM,06:31 PM,5,8,10,8,18,60,73,0.7,1019,13,10,193,13,"boston,ma"
2016-04-20,12,6,0.0,12.1,3,94,05:11 PM,04:20 AM,04:55 AM,06:32 PM,4,7,9,7,21,63,73,2.2,1019,12,9,182,14,"boston,ma"
2016-04-21,23,4,0.0,13.8,5,100,06:07 PM,04:49 AM,04:53 AM,06:33 PM,4,14,15,14,15,12,52,0.0,1018,23,10,242,10,"boston,ma"
2016-04-22,24,12,0.0,13.8,6,100,07:04 PM,05:19 AM,04:52 AM,06:34 PM,11,18,19,18,14,42,67,0.0,1012,24,10,223,9,"boston,ma"
2016-04-23,15,9,0.0,8.7,3,83,08:01 PM,05:51 AM,04:50 AM,06:35 PM,11,13,13,13,13,86,84,3.7,1010,15,9,207,9,"boston,ma"
2016-04-24,14,4,0.0,13.3,2,76,08:56 PM,06:26 AM,04:49 AM,06:36 PM,-1,8,10,8,11,19,51,0.0,1017,14,10,225,8,"boston,ma"
2016-04-25,16,3,0.0,13.9,4,68,09:50 PM,07:06 AM,04:47 AM,06:38 PM,2,11,11,11,7,45,58,0.0,1015,16,10,197,5,"boston,ma"
2016-04-26,6,2,0.0,8.7,1,61,10:41 PM,07:50 AM,04:46 AM,06:39 PM,2,2,5,2,18,83,81,2.5,1010,6,9,121,13,"boston,ma"
2016-04-27,15,0,0.0,14.0,4,53,11:30 PM,08:39 AM,04:44 AM,06:40 PM,2,9,10,9,13,3,62,0.0,1012,15,8,268,9,"boston,ma"
2016-04-28,14,3,0.0,14.0,4,46,No moonrise,09:33 AM,04:43 AM,06:41 PM,-1,7,9,7,13,27,52,0.0,1017,14,10,247,10,"boston,ma"
2016-04-29,11,5,0.0,13.4,2,38,12:14 AM,10:32 AM,04:41 AM,06:42 PM,2,7,8,7,12,46,65,0.1,1021,11,10,126,9,"boston,ma"
2016-04-30,16,3,0.0,13.4,3,30,12:56 AM,11:35 AM,04:40 AM,06:43 PM,3,9,10,9,12,24,64,0.0,1023,16,10,168,8,"boston,ma"
2016-05-01,11,5,0.0,8.8,2,29,01:35 AM,12:41 PM,04:39 AM,06:44 PM,4,7,8,7,10,87,79,1.1,1024,11,7,173,7,"boston,ma"
2016-05-02,10,6,0.0,8.8,2,22,02:12 AM,01:51 PM,04:37 AM,06:45 PM,8,7,9,7,11,95,94,0.4,1016,10,5,109,8,"boston,ma"
2016-05-03,10,5,0.0,8.8,2,15,02:47 AM,03:03 PM,04:36 AM,06:47 PM,7,8,8,8,6,89,92,2.0,1012,10,7,114,4,"boston,ma"
2016-05-04,10,6,0.0,8.8,2,8,03:24 AM,04:16 PM,04:35 AM,06:48 PM,6,6,8,6,18,94,88,0.7,1011,10,8,54,13,"boston,ma"
2016-05-05,8,7,0.0,8.9,2,0,04:01 AM,05:31 PM,04:33 AM,06:49 PM,6,4,7,4,29,100,92,1.5,1007,8,7,27,20,"boston,ma"
2016-05-06,13,7,0.0,8.9,3,0,04:42 AM,06:45 PM,04:32 AM,06:50 PM,6,8,9,8,16,85,83,0.2,1010,13,8,54,12,"boston,ma"
2016-05-07,11,8,0.0,8.9,2,0,05:27 AM,07:57 PM,04:31 AM,06:51 PM,7,8,9,8,12,97,87,0.4,1010,11,9,41,9,"boston,ma"
2016-05-08,14,8,0.0,11.1,3,7,06:16 AM,09:04 PM,04:30 AM,06:52 PM,7,9,11,9,20,67,79,1.2,1005,14,7,241,13,"boston,ma"
2016-05-09,17,6,0.0,14.2,3,14,07:10 AM,10:05 PM,04:29 AM,06:53 PM,2,10,12,10,23,10,56,0.2,1015,17,10,281,16,"boston,ma"
2016-05-10,21,5,0.0,14.3,5,21,08:09 AM,10:57 PM,04:27 AM,06:54 PM,5,13,14,13,13,7,56,0.0,1020,21,10,269,9,"boston,ma"
2016-05-11,23,8,0.0,14.3,5,29,09:10 AM,11:43 PM,04:26 AM,06:55 PM,8,18,18,18,11,1,57,0.0,1020,23,10,259,6,"boston,ma"
2016-05-12,22,9,0.0,14.3,5,36,10:11 AM,No moonset,04:25 AM,06:56 PM,8,18,19,18,14,2,55,0.0,1020,22,10,103,9,"boston,ma"
2016-05-13,22,10,0.0,9.0,4,43,11:12 AM,12:22 AM,04:24 AM,06:57 PM,14,16,17,16,14,78,84,3.0,1012,22,7,186,9,"boston,ma"
2016-05-14,24,13,0.0,14.4,6,50,12:11 PM,12:56 AM,04:23 AM,06:58 PM,12,18,19,18,17,23,68,0.0,1005,24,8,245,12,"boston,ma"
2016-05-15,14,7,0.0,13.4,3,58,01:10 PM,01:28 AM,04:22 AM,07:00 PM,2,9,11,9,29,48,57,0.2,1004,14,10,264,21,"boston,ma"
2016-05-16,13,4,0.0,13.5,3,65,02:07 PM,01:56 AM,04:21 AM,07:01 PM,-2,6,9,6,29,32,49,0.0,1013,13,10,272,20,"boston,ma"
2016-05-17,20,7,0.0,14.5,5,72,03:04 PM,02:24 AM,04:20 AM,07:02 PM,5,13,14,13,21,31,56,0.0,1019,20,10,255,13,"boston,ma"
2016-05-18,13,8,0.0,14.5,4,80,04:01 PM,02:52 AM,04:19 AM,07:03 PM,6,11,12,11,14,31,65,0.0,1019,13,10,97,10,"boston,ma"
2016-05-19,17,11,0.0,11.4,4,87,04:58 PM,03:22 AM,04:18 AM,07:04 PM,9,13,14,13,20,58,75,1.9,1017,17,9,199,13,"boston,ma"
2016-05-20,21,11,0.0,12.4,4,94,05:55 PM,03:53 AM,04:17 AM,07:05 PM,10,15,16,15,18,61,71,1.0,1016,21,9,209,11,"boston,ma"
2016-05-21,20,11,0.0,12.4,4,100,06:51 PM,04:27 AM,04:17 AM,07:06 PM,9,15,16,15,16,56,70,0.5,1017,20,9,171,10,"boston,ma"
2016-05-22,17,7,0.0,13.5,3,100,07:46 PM,05:05 AM,04:16 AM,07:07 PM,10,13,13,13,9,42,85,0.0,1011,17,8,77,7,"boston,ma"
2016-05-23,23,8,0.0,13.5,4,84,08:39 PM,05:48 AM,04:15 AM,07:07 PM,10,17,17,17,11,31,69,0.0,1013,23,9,157,7,"boston,ma"
2016-05-24,13,11,0.0,9.3,3,77,09:29 PM,06:35 AM,04:14 AM,07:08 PM,11,11,12,11,16,86,88,0.9,1013,13,10,33,11,"boston,ma"
2016-05-25,29,9,0.0,14.5,6,70,10:15 PM,07:28 AM,04:14 AM,07:09 PM,13,21,21,20,12,25,65,0.0,1016,29,9,249,8,"boston,ma"
2016-05-26,18,16,0.0,14.5,5,62,10:57 PM,08:25 AM,04:13 AM,07:10 PM,15,19,19,19,20,20,77,0.3,1017,18,10,218,10,"boston,ma"
2016-05-27,27,17,0.0,14.5,5,55,11:36 PM,09:27 AM,04:12 AM,07:11 PM,16,23,23,22,18,21,71,1.0,1019,27,10,163,11,"boston,ma"
2016-05-28,31,20,0.0,14.5,7,48,No moonrise,10:30 AM,04:12 AM,07:12 PM,20,28,28,26,16,20,69,0.6,1019,31,10,202,10,"boston,ma"
2016-05-29,17,11,0.0,11.4,4,40,12:12 AM,11:37 AM,04:11 AM,07:13 PM,13,15,15,15,11,65,88,0.9,1022,17,8,65,9,"boston,ma"
2016-05-30,23,11,0.0,10.4,4,33,12:47 AM,12:45 PM,04:11 AM,07:14 PM,15,17,17,17,12,83,92,5.2,1016,23,7,137,8,"boston,ma"
2016-05-31,22,14,0.0,12.5,4,29,01:22 AM,01:56 PM,04:10 AM,07:14 PM,13,18,19,18,20,58,74,1.0,1016,22,9,172,12,"boston,ma"
2016-06-01,22,12,0.0,14.5,5,12,01:57 AM,03:08 PM,04:10 AM,07:15 PM,13,18,19,18,16,19,72,0.3,1020,22,10,89,12,"boston,ma"
2016-06-02,19,11,0.0,14.5,5,4,02:34 AM,04:20 PM,04:09 AM,07:16 PM,13,16,16,16,12,22,82,0.0,1022,19,9,90,9,"boston,ma"
2016-06-03,22,14,0.0,12.5,4,0,03:16 AM,05:33 PM,04:09 AM,07:17 PM,15,18,18,18,9,69,86,0.0,1018,22,9,174,6,"boston,ma"
2016-06-04,26,15,0.0,14.5,6,0,04:02 AM,06:43 PM,04:08 AM,07:17 PM,16,21,21,21,11,46,80,0.0,1015,26,7,139,7,"boston,ma"
2016-06-05,18,16,0.0,9.4,4,0,04:53 AM,07:48 PM,04:08 AM,07:18 PM,17,17,17,17,18,100,96,8.2,1011,18,6,168,11,"boston,ma"
2016-06-06,27,17,0.0,13.5,6,3,05:51 AM,08:45 PM,04:08 AM,07:19 PM,16,22,22,22,16,41,73,0.0,1003,27,8,240,11,"boston,ma"
2016-06-07,27,16,0.0,14.5,5,11,06:52 AM,09:36 PM,04:08 AM,07:19 PM,17,22,22,22,14,22,77,4.1,999,27,10,227,9,"boston,ma"
2016-06-08,21,13,0.0,13.5,4,18,07:55 AM,10:19 PM,04:07 AM,07:20 PM,11,16,17,16,22,23,71,2.4,999,21,10,284,14,"boston,ma"
2016-06-09,18,10,0.0,14.5,5,26,08:58 AM,10:56 PM,04:07 AM,07:20 PM,5,14,14,14,25,37,56,0.0,1005,18,10,288,17,"boston,ma"
2016-06-10,12,10,0.0,14.5,4,33,09:59 AM,11:29 PM,04:07 AM,07:21 PM,6,10,11,10,15,42,70,0.0,1012,12,10,196,9,"boston,ma"
2016-06-11,20,8,0.0,11.5,4,41,10:59 AM,11:59 PM,04:07 AM,07:22 PM,12,15,15,15,10,64,85,0.0,1012,20,5,200,6,"boston,ma"
2016-06-12,25,11,0.0,14.5,6,48,11:58 AM,No moonset,04:07 AM,07:22 PM,11,18,19,18,25,42,66,0.0,1002,25,9,277,17,"boston,ma"
2016-06-13,21,10,0.0,14.5,5,56,12:56 PM,12:27 AM,04:07 AM,07:23 PM,9,16,16,16,26,32,63,0.2,1005,21,10,304,18,"boston,ma"
2016-06-14,24,12,0.0,14.5,5,63,01:53 PM,12:56 AM,04:07 AM,07:23 PM,9,17,18,17,18,14,60,0.0,1010,24,10,276,13,"boston,ma"
2016-06-15,16,13,0.0,14.5,5,71,02:49 PM,01:25 AM,04:07 AM,07:23 PM,12,15,15,15,17,26,79,0.0,1013,16,9,221,9,"boston,ma"
2016-06-16,23,13,0.0,12.5,5,79,03:47 PM,01:55 AM,04:07 AM,07:24 PM,13,19,19,19,15,57,74,0.4,1016,23,9,186,10,"boston,ma"
2016-06-17,24,12,0.0,14.5,6,86,04:43 PM,02:27 AM,04:07 AM,07:24 PM,12,20,20,20,12,12,62,0.1,1014,24,10,111,7,"boston,ma"
2016-06-18,23,12,0.0,14.5,6,94,05:39 PM,03:04 AM,04:07 AM,07:24 PM,12,18,19,18,15,5,70,0.0,1023,23,10,176,10,"boston,ma"
2016-06-19,27,12,0.0,14.5,6,100,06:33 PM,03:45 AM,04:07 AM,07:25 PM,13,20,20,19,18,30,69,0.0,1026,27,8,196,13,"boston,ma"
2016-06-20,27,14,0.0,14.5,6,100,07:26 PM,04:30 AM,04:07 AM,07:25 PM,14,22,22,21,20,10,67,0.0,1018,27,10,201,14,"boston,ma"
2016-06-21,29,17,0.0,13.5,5,84,08:14 PM,05:22 AM,04:07 AM,07:25 PM,13,22,22,22,20,22,62,2.8,1008,29,10,247,14,"boston,ma"
2016-06-22,24,13,0.0,13.5,5,76,08:58 PM,06:19 AM,04:08 AM,07:25 PM,10,20,21,20,14,21,55,0.2,1010,24,10,270,9,"boston,ma"
2016-06-23,26,12,0.0,14.5,5,69,09:39 PM,07:20 AM,04:08 AM,07:25 PM,13,21,21,20,10,14,65,0.4,1012,26,9,227,6,"boston,ma"
2016-06-24,24,13,0.0,14.5,6,61,10:15 PM,08:23 AM,04:08 AM,07:25 PM,13,20,20,20,13,4,67,0.0,1018,24,10,130,9,"boston,ma"
2016-06-25,25,10,0.0,14.5,6,54,10:50 PM,09:29 AM,04:09 AM,07:25 PM,12,19,20,19,10,5,65,0.0,1022,25,9,129,7,"boston,ma"
2016-06-26,29,12,0.0,14.5,6,46,11:25 PM,10:36 AM,04:09 AM,07:25 PM,14,23,23,22,14,10,64,0.0,1022,29,10,197,9,"boston,ma"
2016-06-27,28,16,0.0,13.5,6,38,11:58 PM,11:44 AM,04:09 AM,07:25 PM,14,23,23,23,22,19,61,0.0,1018,28,10,205,16,"boston,ma"
2016-06-28,26,19,0.0,13.5,5,31,No moonrise,12:53 PM,04:10 AM,07:25 PM,18,23,23,22,17,44,78,0.4,1015,26,10,190,12,"boston,ma"
2016-06-29,26,17,0.0,12.5,5,23,12:33 AM,02:04 PM,04:10 AM,07:25 PM,20,24,24,22,13,51,85,0.8,1012,26,9,203,9,"boston,ma"
2016-06-30,28,16,0.0,14.5,6,16,01:12 AM,03:14 PM,04:11 AM,07:25 PM,15,23,23,23,13,15,67,0.0,1015,28,10,246,8,"boston,ma"
2016-07-01,28,17,0.0,13.5,5,15,01:54 AM,04:23 PM,04:11 AM,07:25 PM,17,24,24,23,17,37,74,2.0,1015,28,10,199,11,"boston,ma"
2016-07-02,25,15,0.0,14.5,6,8,02:41 AM,05:30 PM,04:12 AM,07:25 PM,12,21,21,21,18,31,63,0.0,1012,25,8,275,13,"boston,ma"
2016-07-03,27,13,0.0,14.5,6,1,03:35 AM,06:31 PM,04:12 AM,07:25 PM,10,22,22,21,17,7,53,0.0,1016,27,10,258,11,"boston,ma"
2016-07-04,30,15,0.0,14.5,7,0,04:33 AM,07:25 PM,04:13 AM,07:24 PM,12,24,24,24,17,5,52,0.0,1016,30,10,248,11,"boston,ma"
2016-07-05,28,17,0.0,11.5,5,0,05:36 AM,08:12 PM,04:14 AM,07:24 PM,19,24,24,23,9,48,81,0.6,1009,28,7,137,5,"boston,ma"
2016-07-06,33,19,0.0,14.5,7,6,06:40 AM,08:52 PM,04:14 AM,07:24 PM,17,28,28,27,13,10,59,0.0,1010,33,10,253,8,"boston,ma"
2016-07-07,27,17,0.0,14.5,6,14,07:43 AM,09:28 PM,04:15 AM,07:23 PM,18,23,23,22,9,32,78,3.5,1009,27,10,95,7,"boston,ma"
2016-07-08,21,15,0.0,11.5,4,21,08:45 AM,10:00 PM,04:16 AM,07:23 PM,15,18,18,18,15,83,85,1.4,1011,21,9,47,11,"boston,ma"
2016-07-09,18,15,0.0,9.4,4,28,09:46 AM,10:29 PM,04:16 AM,07:23 PM,15,17,17,17,11,99,88,0.2,1013,18,8,72,9,"boston,ma"
2016-07-10,19,12,0.0,9.4,4,35,10:44 AM,10:58 PM,04:17 AM,07:22 PM,15,16,16,16,9,100,92,0.0,1012,19,4,92,6,"boston,ma"
2016-07-11,26,11,0.0,12.5,5,43,11:42 AM,11:27 PM,04:18 AM,07:22 PM,15,20,20,20,8,47,77,0.1,1017,26,7,209,5,"boston,ma"
2016-07-12,30,15,0.0,14.5,7,50,12:39 PM,11:56 PM,04:19 AM,07:21 PM,15,24,24,24,13,11,62,0.0,1018,30,10,244,9,"boston,ma"
2016-07-13,31,18,0.0,14.5,7,57,01:36 PM,No moonset,04:19 AM,07:20 PM,17,26,26,25,19,21,64,0.0,1017,31,10,210,13,"boston,ma"
2016-07-14,29,20,0.0,9.4,6,65,02:32 PM,12:27 AM,04:20 AM,07:20 PM,20,27,27,25,24,56,77,0.4,1012,29,10,205,17,"boston,ma"
2016-07-15,33,21,0.0,14.5,7,72,03:29 PM,01:02 AM,04:21 AM,07:19 PM,20,29,29,27,13,41,69,0.0,1010,33,8,238,9,"boston,ma"
2016-07-16,32,19,0.0,14.5,7,79,04:24 PM,01:41 AM,04:22 AM,07:18 PM,17,26,26,26,10,22,62,0.0,1016,32,10,258,7,"boston,ma"
2016-07-17,30,19,0.0,14.5,7,86,05:18 PM,02:24 AM,04:23 AM,07:18 PM,20,27,27,25,8,31,74,2.2,1017,30,10,123,5,"boston,ma"
2016-07-18,28,20,0.0,12.4,6,94,06:08 PM,03:14 AM,04:24 AM,07:17 PM,19,26,26,24,15,58,75,1.0,1013,28,9,222,10,"boston,ma"
2016-07-19,29,19,0.0,12.4,6,100,06:55 PM,04:09 AM,04:24 AM,07:16 PM,18,26,26,25,14,47,70,0.2,1014,29,9,212,9,"boston,ma"
2016-07-20,28,19,0.0,13.5,6,100,07:38 PM,05:09 AM,04:25 AM,07:15 PM,18,26,26,24,13,45,73,0.9,1014,28,9,188,9,"boston,ma"
2016-07-21,26,18,0.0,12.4,5,85,08:17 PM,06:13 AM,04:26 AM,07:15 PM,18,24,24,23,15,56,76,1.6,1014,26,8,176,10,"boston,ma"
2016-07-22,27,19,0.0,12.4,5,77,08:53 PM,07:20 AM,04:27 AM,07:14 PM,18,24,24,23,15,53,75,1.0,1014,27,9,205,10,"boston,ma"
2016-07-23,26,18,0.0,12.4,5,70,09:28 PM,08:27 AM,04:28 AM,07:13 PM,18,24,24,23,16,59,80,2.6,1014,26,9,182,11,"boston,ma"
2016-07-24,24,18,0.0,13.5,5,63,10:02 PM,09:36 AM,04:29 AM,07:12 PM,18,23,23,22,19,60,83,6.5,1012,24,8,197,12,"boston,ma"
2016-07-25,24,17,0.0,12.4,5,55,10:36 PM,10:45 AM,04:30 AM,07:11 PM,16,21,22,21,16,58,77,0.6,1015,24,9,182,11,"boston,ma"
2016-07-26,26,18,0.0,12.4,5,48,11:13 PM,11:54 AM,04:31 AM,07:10 PM,18,23,23,22,19,59,78,2.4,1013,26,9,214,12,"boston,ma"
2016-07-27,26,19,0.0,12.4,5,41,11:53 PM,01:03 PM,04:32 AM,07:09 PM,18,24,24,23,16,60,78,0.8,1013,26,8,219,10,"boston,ma"
2016-07-28,33,19,0.0,14.5,7,34,No moonrise,02:11 PM,04:33 AM,07:08 PM,18,29,29,27,12,14,62,0.6,1012,33,10,213,8,"boston,ma"
2016-07-29,27,18,0.0,12.4,5,26,12:36 AM,03:18 PM,04:34 AM,07:07 PM,20,24,24,22,9,51,88,5.2,1011,27,6,140,6,"boston,ma"
2016-07-30,28,18,0.0,13.4,7,19,01:27 AM,04:19 PM,04:35 AM,07:06 PM,18,25,25,24,10,34,72,0.0,1016,28,8,156,7,"boston,ma"
2016-07-31,23,19,0.0,10.2,5,15,02:21 AM,05:15 PM,04:36 AM,07:04 PM,20,21,22,21,9,76,93,2.0,1019,23,7,86,6,"boston,ma"
2016-08-01,23,19,0.0,10.2,5,5,03:21 AM,06:04 PM,04:37 AM,07:03 PM,19,21,22,21,10,70,89,0.8,1019,23,7,62,7,"boston,ma"
2016-08-02,24,17,0.0,14.5,6,0,04:23 AM,06:47 PM,04:38 AM,07:02 PM,17,21,21,21,11,45,80,0.0,1020,24,7,44,8,"boston,ma"
2016-08-03,27,15,0.0,14.5,6,0,05:27 AM,07:26 PM,04:39 AM,07:01 PM,15,23,23,22,11,10,68,0.0,1021,27,8,182,7,"boston,ma"
2016-08-04,29,15,0.0,14.5,7,2,06:30 AM,07:59 PM,04:40 AM,07:00 PM,15,24,24,24,12,5,60,0.0,1020,29,10,199,8,"boston,ma"
2016-08-05,30,16,0.0,14.2,7,10,07:32 AM,08:30 PM,04:41 AM,06:58 PM,17,26,26,25,15,1,65,0.0,1015,30,9,209,11,"boston,ma"
2016-08-06,29,20,0.0,14.2,6,17,08:31 AM,08:59 PM,04:42 AM,06:57 PM,20,26,26,24,17,22,78,0.8,1006,29,10,244,11,"boston,ma"
2016-08-07,29,17,0.0,14.1,7,24,09:30 AM,09:28 PM,04:43 AM,06:56 PM,15,24,24,24,14,14,62,0.0,1010,29,10,304,8,"boston,ma"
2016-08-08,30,16,0.0,14.1,7,32,10:27 AM,09:57 PM,04:44 AM,06:54 PM,14,24,24,24,10,9,57,0.0,1017,30,10,290,6,"boston,ma"
2016-08-09,29,17,0.0,14.1,7,39,11:25 AM,10:27 PM,04:45 AM,06:53 PM,14,25,25,24,14,9,56,0.0,1022,29,10,179,9,"boston,ma"
2016-08-10,26,18,0.0,9.9,5,46,12:21 PM,11:00 PM,04:47 AM,06:52 PM,20,24,24,23,19,59,85,0.0,1021,26,9,211,11,"boston,ma"
2016-08-11,34,21,0.0,14.0,8,53,01:18 PM,11:37 PM,04:48 AM,06:50 PM,22,32,32,28,12,32,74,0.0,1016,34,8,239,8,"boston,ma"
2016-08-12,33,23,0.0,14.0,6,61,02:13 PM,No moonset,04:49 AM,06:49 PM,24,32,32,28,17,33,85,3.0,1010,33,9,238,11,"boston,ma"
2016-08-13,25,19,0.0,12.2,5,68,03:07 PM,12:18 AM,04:50 AM,06:47 PM,20,22,23,22,11,68,90,1.5,1013,25,6,50,8,"boston,ma"
2016-08-14,34,19,0.0,13.3,7,75,03:58 PM,01:04 AM,04:51 AM,06:46 PM,22,31,31,28,15,56,73,0.0,1013,34,8,242,10,"boston,ma"
2016-08-15,30,19,0.0,13.9,7,82,04:46 PM,01:57 AM,04:52 AM,06:44 PM,19,27,27,26,12,9,67,0.0,1019,30,10,260,8,"boston,ma"
2016-08-16,28,18,0.0,13.9,7,90,05:32 PM,02:55 AM,04:53 AM,06:43 PM,20,26,26,24,14,41,76,0.0,1021,28,10,237,9,"boston,ma"
2016-08-17,28,19,0.0,13.9,7,97,06:13 PM,03:58 AM,04:54 AM,06:41 PM,18,26,26,25,24,16,65,0.0,1013,28,10,283,16,"boston,ma"
2016-08-18,32,16,0.0,13.9,7,100,06:51 PM,05:04 AM,04:55 AM,06:40 PM,17,26,26,25,10,20,64,0.0,1014,32,10,253,6,"boston,ma"
2016-08-19,29,19,0.0,13.8,7,88,07:28 PM,06:13 AM,04:56 AM,06:38 PM,17,25,25,24,11,19,68,0.0,1013,29,10,201,7,"boston,ma"
2016-08-20,28,17,0.0,13.3,6,81,08:03 PM,07:23 AM,04:57 AM,06:37 PM,16,24,24,23,14,42,68,0.0,1015,28,9,167,9,"boston,ma"
2016-08-21,27,16,0.0,13.8,6,74,08:38 PM,08:34 AM,04:58 AM,06:35 PM,17,23,23,23,15,16,72,0.0,1013,27,9,152,10,"boston,ma"
2016-08-22,26,15,0.0,13.8,6,67,09:15 PM,09:45 AM,04:59 AM,06:34 PM,15,23,23,22,20,22,68,11.3,1013,26,8,283,14,"boston,ma"
2016-08-23,26,13,0.0,13.3,6,59,09:54 PM,10:55 AM,05:00 AM,06:32 PM,12,22,22,22,12,1,54,0.0,1024,26,10,269,8,"boston,ma"
2016-08-24,30,16,0.0,13.3,7,52,10:36 PM,12:04 PM,05:02 AM,06:30 PM,16,26,26,25,12,2,60,0.0,1023,30,10,230,8,"boston,ma"
2016-08-25,28,18,0.0,13.3,7,45,11:24 PM,01:10 PM,05:03 AM,06:29 PM,18,25,25,24,18,12,69,0.0,1018,28,10,215,13,"boston,ma"
2016-08-26,30,21,0.0,13.2,6,38,No moonrise,02:12 PM,05:04 AM,06:27 PM,22,29,29,26,12,32,81,0.9,1015,30,9,274,8,"boston,ma"
2016-08-27,29,18,0.0,13.2,7,30,12:16 AM,03:09 PM,05:05 AM,06:26 PM,16,25,25,24,11,17,61,0.0,1021,29,10,154,8,"boston,ma"
2016-08-28,27,16,0.0,13.2,6,23,01:13 AM,04:00 PM,05:06 AM,06:24 PM,15,24,24,23,12,11,64,0.0,1024,27,10,162,9,"boston,ma"
2016-08-29,30,17,0.0,13.2,7,16,02:13 AM,04:44 PM,05:07 AM,06:22 PM,17,25,25,24,18,14,66,2.1,1018,30,10,250,13,"boston,ma"
2016-08-30,25,18,0.0,13.1,6,8,03:15 AM,05:23 PM,05:08 AM,06:21 PM,15,24,24,24,8,8,61,0.0,1020,25,10,202,6,"boston,ma"
2016-08-31,22,17,0.0,13.1,6,5,04:17 AM,05:58 PM,05:09 AM,06:19 PM,18,21,23,21,15,19,81,0.0,1014,22,10,228,10,"boston,ma"
2016-09-01,24,17,0.0,12.0,5,0,05:19 AM,06:30 PM,05:10 AM,06:17 PM,19,23,23,22,9,51,87,3.7,1011,24,9,248,5,"boston,ma"
2016-09-02,24,14,0.0,13.1,5,0,06:19 AM,07:00 PM,05:11 AM,06:16 PM,14,19,20,19,14,27,77,0.0,1017,24,9,197,9,"boston,ma"
2016-09-03,22,13,0.0,13.0,5,6,07:19 AM,07:29 PM,05:12 AM,06:14 PM,14,18,19,18,9,9,77,0.0,1023,22,10,131,7,"boston,ma"
2016-09-04,22,15,0.0,13.0,5,14,08:17 AM,07:58 PM,05:13 AM,06:12 PM,13,19,20,19,17,4,71,0.0,1024,22,10,42,13,"boston,ma"
2016-09-05,20,16,0.0,11.9,4,21,09:14 AM,08:27 PM,05:14 AM,06:10 PM,12,18,18,18,32,53,67,0.1,1021,20,10,30,22,"boston,ma"
2016-09-06,22,18,0.0,8.1,5,29,10:11 AM,08:59 PM,05:15 AM,06:09 PM,18,20,20,20,23,79,88,0.0,1018,22,8,51,16,"boston,ma"
2016-09-07,26,18,0.0,11.9,5,36,11:07 AM,09:34 PM,05:16 AM,06:07 PM,19,22,22,22,11,64,88,0.0,1017,26,4,65,8,"boston,ma"
2016-09-08,26,18,0.0,10.6,5,44,12:02 PM,10:12 PM,05:18 AM,06:05 PM,20,24,24,22,10,71,86,0.4,1012,26,7,86,6,"boston,ma"
2016-09-09,32,21,0.0,12.9,6,51,12:56 PM,10:56 PM,05:19 AM,06:04 PM,20,29,29,26,14,36,75,0.0,1011,32,8,272,9,"boston,ma"
